Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Light Orange,Size,7-8 Years,,,SNR49764-B-Light Orange-7-8 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0671/0621/files/8_df0404e7-73c6-4168-8d43-29d84847da34.jpg?v=1782122206,23,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Light Orange,Size,9-10 Years,,,SNR49764-B-Light Orange-9-10 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0671/0621/files/9_72474b9a-3094-4337-811d-17ccf70a097f.jpg?v=1782122225,24,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Lilac,Size,3-4 Years,,,SNR49764-B-Lilac-3-4 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Lilac,Size,5-6 Years,,,SNR49764-B-Lilac-5-6Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Lilac,Size,7-8 Years,,,SNR49764-B-Lilac-7-8 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Lilac,Size,9-10 Years,,,SNR49764-B-Lilac-9-10 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Olive,Size,3-4 Years,,,SNR49764-B-Olive-3-4 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Olive,Size,5-6 Years,,,SNR49764-B-Olive-5-6Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Olive,Size,7-8 Years,,,SNR49764-B-Olive-7-8 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
tiny-teens-kids-rib-crew-neck-minor-fault-terry-twin-set,Tiny Teens Kid's Rib Crew Neck Minor Fault Terry Twin Set,"<p><strong>What is the fault? </strong><br>We can't tell, since each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</p>
<h3><em>Set Includes:</em></h3>
<p><strong>1. Shirt:</strong></p>
<ul>
<li>Basic<br>
</li>
<li>Ribbed crew neck &amp; sleeveless edges</li>
<li>Hemmed bottom</li>
<li>Durable stitching<br>
</li>
</ul>
<p><strong>2. Shorts:</strong></p>
<ul>
<li>Elasticated waist with drawcord</li>
<li>Basic</li>
<li>Hemmed bottom<br>
</li>
</ul>
<p><strong>Fabric:</strong> Terry</p>",Salman Rahim ( Sale Basis ),Minor Fault,"['consignment', 'meta-product-guide-SNR49764']",TRUE,Color,Olive,Size,9-10 Years,,,SNR49764-B-Olive-9-10 Years,410,,0,deny,manual,599.00,999.00,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,XS,,,MZR49715-Beige-XS,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/6_26c1d47c-8f1d-4c3b-bd93-05c0f8bc7fd0.jpg?v=1782120886,1,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,S,,,MZR49715-Beige-S,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/9_03fc3c20-dcaf-4616-983d-1d9a9cc4320b.jpg?v=1782120886,2,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,M,,,MZR49715-Beige-M,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/8_127b870c-6149-4b87-b4e1-66bb15c3c893.jpg?v=1782120886,3,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,L,,,MZR49715-Beige-L,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/10_db8e56ff-8aa5-4b14-b861-6499ec8c3b19.jpg?v=1782120886,4,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,XL,,,MZR49715-Beige-XL,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/7_cb3ef59e-fd66-4358-8d26-3d478651da7b.jpg?v=1782120886,5,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,2XL,,,MZR49715-Beige-2XL,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/11_30402c6c-d2be-4bbf-8185-f0cdd70aa03c.jpg?v=1782120886,6,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,3XL,,,MZR49715-Beige-3XL,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/12_cdbd01d5-6892-4951-8718-49055263fe1e.jpg?v=1782120886,7,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,4XL,,,MZR49715-Beige-4XL,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/13_b941330f-c84e-473e-9e4a-902c441b367f.jpg?v=1782120886,8,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Beige,Size,5XL,,,MZR49715-Beige-5XL,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/2_282e92c0-ca8b-4210-9bc4-37f4f9a59d61.jpg?v=1782140062,9,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Black,Size,XS,,,MZR49715-Black-XS,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/1_4910ea1b-ff72-4436-a117-98804bad4695.jpg?v=1782140036,10,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Black,Size,S,,,MZR49715-Black-S,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/3_b3034d91-e682-46ee-aafa-b7de4630d673.jpg?v=1782140039,11,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Black,Size,M,,,MZR49715-Black-M,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/4_a73ddb8a-bb08-4275-ab23-e9d91bc7b45c.jpg?v=1782140053,12,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Black,Size,L,,,MZR49715-Black-L,442,,0,deny,manual,1999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/5_8cefa579-bb2d-4e5c-b177-81e0ea499f58.jpg?v=1782120886,13,FALSE,,,,,,,,,,,,,,,,,,,
bhm-mens-basic-cargo-pants,BHM Men's Cotton Cargo Jogger Pants,"<div>
<strong>Why pay more?</strong><span> Get cargo pants from an international brand at an unbeatable value.</span>
</div>
<div><span></span></div>
<div>Upgrade your everyday wardrobe with these Men’s Cargo Pants, designed for men who value comfort, practicality, &amp; a modern everyday look. Perfect for casual outings, travel, work, or daily activities.</div>
<div>
<strong></strong><br>
</div>
<div><strong>Features:</strong></div>
<ul>
<li>Elasticated waist with drawcord<br>
</li>
<li>Regular fit</li>
<li>Side pockets</li>
<li>Cargo pockets<br>
</li>
<li>Durable stitching</li>
<li>Elasticated bottom</li>
</ul>
<p><strong>Fabric:</strong> 100% Cotton</p>",M.Zubair (SALE BASIS),Men's Cotton Jogger Pants,"['consignment', 'meta-product-guide-MZR49715']",TRUE,Color,Black,Size,XL,,,MZR49715-Black-XL,442,,0,deny,manual,1999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
